timestamp,hora_dia,dia_semana,requisicoes,trafego_MBps,usuarios_ativos,temp_ambiente_C,uso_cpu_%,uso_ram_%,demanda_energia_kW,pressao_resfriamento_bar,consumo_agua_m3
2024-05-01 00:00:00,0.0,2.0,36687.58551364272,13.54153074047134,73656.65772345146,23.00000527711454,46.21469581644666,44.77613187404839,505.5743409566336,1.7760735582389513,6.4971681518908415
2024-05-01 01:00:00,1.0,2.0,46914.84090356247,16.009699980675176,80957.62647033129,25.863886232073813,50.16185567751324,41.32312312653112,536.2798468455126,1.8387675718686731,5.995660535551806
2024-05-01 02:00:00,2.0,2.0,36517.46769528745,18.416192224622662,86881.3662358438,23.295275122881428,47.30307619085834,52.20174449286045,507.2029595355474,1.7859445077975131,5.851930861927406
2024-05-01 03:00:00,3.0,2.0,35486.89017214094,19.572009703373038,96746.4554457478,28.730319964849294,72.27899106559336,54.13214018890693,608.7555632932239,1.992349754800706,8.290084501972855
2024-05-01 04:00:00,4.0,2.0,46160.09244682984,21.612831129555747,89843.77970152913,22.61948060490517,47.0562726512816,49.33108348287436,,1.7745735723299854,5.530854495709016
2024-05-01 05:00:00,5.0,2.0,41558.02609559062,11.61846986983025,90626.06162332448,25.10211363760448,51.11321172714286,51.3561256772604,527.9676359631867,1.8320977631997812,7.310528196310125
2024-05-01 06:00:00,6.0,2.0,52670.69410378984,25.090576516381944,93586.22508948512,26.27493718582433,45.17034019249583,50.53785828733953,503.0466067223596,1.819975758749844,5.58447770876355
2024-05-01 07:00:00,7.0,2.0,34826.55086316127,12.026437355233918,94845.35638755235,22.03572150487395,49.24324048606224,47.88598211402064,524.3192205749198,1.7767520250034203,6.343820770026965
2024-05-01 08:00:00,8.0,2.0,36886.984423204005,11.581880882968044,97221.53136833852,27.747274668664023,45.18099518132718,52.15291974107585,501.8884551733288,1.842114095936596,6.483155374875891
2024-05-01 09:00:00,9.0,2.0,70097.70963685043,23.74134435710765,94165.82807474678,23.790512330907926,47.625901165810106,46.793855809240654,500.28559425026987,1.794987190792669,5.839284831435599
2024-05-01 10:00:00,10.0,2.0,32325.397772433877,12.92410529183059,76752.00656999218,,55.13465049131519,49.22382868304146,524.4561420973893,1.8364309254165248,6.47070542371885
2024-05-01 11:00:00,11.0,2.0,47918.15414755533,21.660304582722773,82362.02712375697,23.7075700964258,50.206833245268,46.17176661512975,533.802048036816,1.806647717672727,6.018212903489212
2024-05-01 12:00:00,12.0,2.0,32755.26770689257,2.883023659987556,80619.52712241178,19.61344297666578,54.20056740992699,41.638844051477285,556.8751208527651,1.7652044816996215,6.804446204777999
2024-05-01 13:00:00,13.0,2.0,43661.3413792662,13.538524891111692,71506.91246425401,24.61323846832481,49.21671201600207,45.93755642031401,511.5344197047722,1.8152821371048824,5.943364092039233
2024-05-01 14:00:00,14.0,2.0,28941.693841208333,9.192133598097678,68097.77156705628,,53.85777561881513,39.4155816968682,530.2415738454284,1.77229686653606,6.833427589935938
2024-05-01 15:00:00,15.0,2.0,40270.77903992988,21.07594886656112,71809.19815052528,18.66069642772628,54.51248773123242,45.73093933246775,556.3755902561787,1.752472885072056,6.715309934540392
2024-05-01 16:00:00,16.0,2.0,31782.817063691025,8.273646720766134,69559.47743315944,16.869384548911643,53.72894965945367,43.632281641258416,530.7764482643512,1.7216855165309428,6.2873948592597575
2024-05-01 17:00:00,17.0,2.0,51557.65142206892,18.52314138409712,63659.153672495646,18.443387502985505,55.12490428558414,48.817681830830935,549.6893388241599,1.7522753339727033,6.5030013764327546
